pl_hostname,pl_orbeccen,st_mass,pl_bmassj,pl_orbsmax,st_spstr,st_dist,pl_pnum,st_rad,pl_radj,pl_orbper,st_vsini,pl_tranflag,pl_rvflag,ra,dec,pl_cbflag
CoRoT-21,0.0,1.29,2.26,0.0417,F8 IV,1398.83,1,1.95,1.3,2.72474,11.0,1,1,101.05245,-0.29913,0
HD 13167,0.563,1.35,3.31,4.1,G3 V,149.57,1,2.39,0.0,2613.0,0.0,0,1,32.057426,-24.69541,0
HD 14787,0.155,1.43,1.121,1.7,G5,119.54,1,5.01,0.0,676.6,0.0,0,1,35.808552,10.836746,0
HD 18015,0.148,1.49,3.18,3.87,G6 IV,124.24,1,3.13,0.0,2278.0,4.0,0,1,43.363365,-8.84802,0
HD 72490,0.124,1.21,1.768,1.88,G5,126.79,1,4.96,0.0,858.0,0.0,0,1,128.40271,13.55079,0
HD 94834,0.14,1.11,1.26,2.74,K0,98.43,1,4.2,0.0,1576.0,0.0,0,1,164.312973,24.142782,0
HD 180053,0.081,1.75,2.194,0.843,K0,137.59,1,4.06,0.0,213.72,0.0,0,1,288.400879,34.914543,0
HD 4917,0.066,1.32,1.615,1.167,K0 III/IV,205.45,1,5.01,0.0,400.5,0.0,0,1,12.776146,-12.927608,0
EPIC 212737443,0.2,0.69,0.0,0.098,K3,347.45,2,0.67,0.231,13.603,0.0,1,0,204.221695,-7.318144,0
EPIC 212737443,0.2,0.69,0.0,0.28,K3,347.45,2,0.67,0.24,65.55,0.0,1,0,204.221695,-7.318144,0
KMT-2017-BLG-0165L,0.0,0.76,0.10698,3.45,0,4530.0,1,0.0,0.0,0.0,0.0,0,0,269.649667,-28.133669,0
KOI-3680,0.496,1.01,1.93,0.534,0,946.59,1,0.96,0.99,141.241671,3.5,1,1,293.281566,45.309677,0
GJ 3779,0.07,0.27,0.02517,0.026,M4.0 V,13.75,1,0.28,0.0,3.0232,2.0,0,1,200.736403,24.467626,0
GJ 1265,0.04,0.18,0.02328,0.026,M4.5 V,10.26,1,0.19,0.0,3.6511,2.0,0,1,333.428676,-17.685771,0
OGLE-2018-BLG-1700L,0.0,0.42,4.4,2.8,0,7600.0,1,0.0,0.0,0.0,0.0,0,0,269.956042,-28.528639,1
KMT-2018-BLG-0029L,0.0,1.14,0.02388,4.27,0,3380.0,1,0.0,0.0,0.0,0.0,0,0,264.469458,-27.9847,0
KMT-2018-BLG-1292L,0.0,1.09,4.42,6.03,0,3460.0,1,0.0,0.0,0.0,0.0,0,0,263.427583,-33.520669,0
TYC 8998-760-1,0.0,1.0,14.0,162.0,K3 IV,94.6,2,0.0,0.0,0.0,0.0,0,0,201.300542,-64.939081,0
HD 63433,0.0,0.99,0.0,0.0719,G5 V,22.42,2,0.91,0.192,7.10793,7.28,1,0,117.479424,27.363182,0
HD 63433,0.0,0.99,0.0,0.1458,G5 V,22.42,2,0.91,0.238,20.5453,7.28,1,0,117.479424,27.363182,0
KMT-2018-BLG-0748L,0.0,0.09,0.19,0.62,0,7300.0,1,0.0,0.0,0.0,0.0,0,0,267.8745,-30.646389,0
TOI-1266,0.09,0.45,0.04248,0.0736,M3,36.05,2,0.42,0.211,10.894843,0.0,1,0,197.998167,65.833806,0
TOI-1266,0.04,0.45,0.00692,0.1058,M3,36.05,2,0.42,0.139,18.80151,0.0,1,0,197.998167,65.833806,0
TOI-421,0.163,0.85,0.02256,0.056,G9 V,74.94,2,0.87,0.239,5.19672,1.8,1,1,81.853458,-14.276958,0
TOI-421,0.152,0.85,0.05166,0.1189,G9 V,74.94,2,0.87,0.454,16.06819,1.8,1,1,81.853458,-14.276958,0
NGTS-12,0.0,1.02,0.208,0.0757,G,452.0,1,1.59,1.048,7.532806,0.5,1,1,176.249942,-35.640563,0
GJ 3473,0.0,0.36,0.00585,0.01589,M4,27.39,2,0.36,0.113,1.1980035,2.0,1,1,120.595336,3.338795,0
GJ 3473,0.0,0.36,0.02331,0.0876,M4,27.39,2,0.36,0.0,15.509,2.0,0,1,120.595336,3.338795,0
TOI-837,0.0,1.12,1.2,0.0,G0/F9 V,143.08,1,1.02,0.77,8.3248762,16.2,1,0,157.037292,-64.505211,0
OGLE-2017-BLG-1049L,0.0,0.55,5.53,3.92,0,5670.0,1,0.0,0.0,0.0,0.0,0,0,269.533542,-27.144222,0
TOI-519,0.0,0.37,14.0,0.012,M3.5,115.93,1,0.37,1.07,1.2652328,0.0,1,0,124.60675,-19.662792,0
NGTS-13,0.086,1.3,4.84,0.0549,0,657.0,1,1.79,1.142,4.119027,6.2,1,1,176.24025,-38.139717,0
HD 110113,0.093,1.0,0.01432,0.035,G,106.3,2,0.97,0.183,2.541,1.74,1,1,190.036583,-44.312078,0
HD 110113,0.045,1.0,0.03304,0.068,G,106.3,2,0.97,0.0,6.744,1.74,0,1,190.036583,-44.312078,0
TOI-178,0.0,0.65,0.00472,0.02607,K,62.81,6,0.65,0.103,1.914558,1.5,1,1,7.30125,-30.453739,0
TOI-178,0.0,0.65,0.01501,0.037,K,62.81,6,0.65,0.149,3.23845,1.5,1,1,7.30125,-30.453739,0
TOI-178,0.0,0.65,0.00947,0.0592,K,62.81,6,0.65,0.229,6.5577,1.5,1,1,7.30125,-30.453739,0
TOI-178,0.0,0.65,0.01214,0.0783,K,62.81,6,0.65,0.197,9.961881,1.5,1,1,7.30125,-30.453739,0
TOI-178,0.0,0.65,0.02429,0.1039,K,62.81,6,0.65,0.204,15.231915,1.5,1,1,7.30125,-30.453739,0
TOI-178,0.0,0.65,0.0124,0.1275,K,62.81,6,0.65,0.256,20.7095,1.5,1,1,7.30125,-30.453739,0
2MASS J01033563-5515561 A,0.0,0.19,13.0,84.0,M5.5/M6,47.2,1,0.0,0.0,0.0,0.0,0,0,15.898458,-55.265583,1
EPIC 201170410,0.0,0.29,0.0,0.0349,0,134.0,1,0.28,0.093,6.7987,0.0,1,0,170.140808,-4.806941,0
EPIC 201757695,0.0,0.73,0.0,0.0296,0,577.6,1,0.66,0.081,2.0478,0.0,1,0,173.938522,4.616456,0
LP 714-47,0.04,0.59,0.09691,0.0417,M0.0 V,52.7,1,0.58,0.419,4.052037,2.0,1,1,64.190208,-12.084861,0
TOI-942,0.0,0.79,2.6,0.04796,K2.5 V,152.76,2,1.02,0.429,4.32419,14.3,1,0,76.649625,-20.245614,0
TOI-942,0.0,0.79,2.5,0.0847,K2.5 V,152.76,2,1.02,0.517,10.15643,14.3,1,0,76.649625,-20.245614,0
WASP-107,0.28,0.68,0.36,0.0,K6,64.7,2,0.67,0.0,1088.0,2.5,0,1,188.386871,-10.146149,0
TOI-251,0.0,1.04,1.0,0.05741,0,99.52,1,0.88,0.244,4.93777,11.5,1,0,353.062083,-37.255864,0
WD 1856+534,0.0,0.52,13.8,0.0204,0,24.75,1,0.01,0.928,1.4079405,0.0,1,0,284.413917,53.50925,0
MOA-2013-BLG-220L,0.0,0.88,2.74,3.03,0,6720.0,1,0.0,0.0,0.0,0.0,0,0,270.985417,-29.544722,0
LTT 9779,0.0,0.77,0.09225,0.01679,G7 V,80.62,1,0.95,0.421,0.792052,1.06,1,1,358.667542,-37.627926,0
TOI-763,0.04,0.92,0.0308,0.06,G,95.39,2,0.9,0.203,5.6057,1.7,1,1,194.468542,-39.757697,0
TOI-763,0.04,0.92,0.02932,0.1011,G,95.39,2,0.9,0.235,12.2737,1.7,1,1,194.468542,-39.757697,0
TOI-824,0.0,0.71,0.0581,0.02177,K4 V,63.71,1,0.69,0.261,1.392978,2.165,1,1,222.165458,-57.588867,0
KMT-2016-BLG-2364L,0.0,0.5,3.93,2.63,0,6440.0,1,0.0,0.0,0.0,0.0,0,0,265.715667,-27.435561,0
KMT-2016-BLG-2397L,0.0,0.64,2.63,3.64,0,4880.0,1,0.0,0.0,0.0,0.0,0,0,266.212542,-23.201381,0
OGLE-2017-BLG-0604L,0.0,0.7,0.51,4.06,0,3950.0,1,0.0,0.0,0.0,0.0,0,0,267.891667,-30.946556,0
OGLE-2017-BLG-1375L,0.0,0.81,11.28,3.04,0,3930.0,1,0.0,0.0,0.0,0.0,0,0,269.154875,-30.311417,0
TOI-481,0.153,1.14,1.53,0.097,G,180.29,1,1.66,0.99,10.33111,4.54,1,1,110.512667,-57.384997,0
TOI-892,0.125,1.28,0.95,0.092,F,343.84,1,1.39,1.07,10.62656,7.69,1,1,86.738208,-11.235339,0
TIC 237913194,0.575,1.03,1.942,0.1207,G3,308.79,1,1.09,1.117,15.168865,2.18,1,1,22.445792,-60.739908,0
HD 190007,0.14,0.77,0.05179,0.092,K3/4 V,12.72,1,0.79,0.0,11.72,2.55,0,1,300.696014,3.326188,0
HD 216520,0.09,0.82,0.03228,0.198,K0 V,19.56,2,0.76,0.0,35.45,0.2,0,1,341.882812,83.697029,0
HD 216520,0.12,0.82,0.0297,0.528,K0 V,19.56,2,0.76,0.0,154.43,0.2,0,1,341.882812,83.697029,0
TOI-122,0.0,0.31,0.0,0.0392,M3 V,62.23,1,0.33,0.243,5.07803,7.2,1,0,332.947083,-58.945069,0
TOI-237,0.0,0.18,0.0,0.0341,M4.5 V,38.11,1,0.21,0.128,5.436098,6.4,1,0,353.242792,-29.415053,0
WASP-186,0.33,1.22,4.22,0.06,F,280.71,1,1.47,1.11,5.026799,15.6,1,1,18.995208,21.616917,0
WASP-187,0.0,1.54,0.8,0.0653,F,375.52,1,2.83,1.64,5.147878,15.3,1,1,17.474833,25.681667,0
K2-111,0.07,0.84,0.03555,0.1166,G2,201.7,2,1.25,0.0,15.6785,1.1,0,1,59.889755,21.298685,0
HD 13808,0.071,0.77,0.03524,0.10519,K2 V,28.25,2,0.78,0.0,14.1815,2.0,0,1,33.178856,-53.743893,0
HD 13808,0.156,0.77,0.03134,0.2554,K2 V,28.25,2,0.78,0.0,53.753,2.0,0,1,33.178856,-53.743893,0
HD 110082,0.2,1.21,0.0,0.113,F8 V,105.1,1,1.19,0.285,10.18271,25.3,0,1,192.59166,-88.121033,0
K2-138,0.059,0.94,0.01359,0.23109,G8 V,208.9,6,0.86,0.269,41.96797,2.7,1,1,348.949036,-10.849696,0
OGLE-2018-BLG-1269L,0.0,1.11,0.67,4.51,0,2510.0,1,0.0,0.0,0.0,0.0,0,0,269.693417,-27.617944,0
KMT-2019-BLG-0842L,0.0,0.76,0.03234,3.31,0,3320.0,1,0.0,0.0,0.0,0.0,0,0,268.458458,-29.877439,0
Kepler-595,0.0,0.93,0.01038,0.0,0,639.0,2,0.82,0.09,12.38602,0.0,1,0,294.570393,50.673023,0
TOI-954,0.14,1.2,0.174,0.04963,0,235.74,1,1.89,0.852,3.6849729,5.6,1,1,61.941058,-25.208803,0
K2-329,0.0697,0.9,0.26,0.1016,0,230.36,1,0.82,0.774,12.4551225,1.9,1,1,351.135315,-5.164092,0
OGLE-2018-BLG-1428L,0.0,0.43,0.77,3.3,0,6220.0,1,0.0,0.0,0.0,0.0,0,0,265.548708,-26.137889,0
HATS-71,0.0,0.49,0.37,0.03745,M3 V,140.91,1,0.48,1.024,3.7955202,0.0,1,1,15.551172,-61.756017,0
TOI-540,0.0,0.16,0.0,0.01223,M V,14.01,1,0.19,0.081,1.2391491,13.5,1,0,76.31,-47.937639,0
Kepler-462,0.11,1.59,0.01888,0.0,0,598.0,2,1.57,0.357,207.62,80.0,1,0,299.821155,43.814274,0
HAT-P-68,0.041,0.68,0.724,0.02996,K,202.93,1,0.67,1.072,2.29840551,0.0,1,1,118.483262,23.938225,0
KMT-2019-BLG-1339L,0.0,0.48,1.25,2.15,0,6120.0,1,0.0,0.0,0.0,0.0,0,0,265.743417,-25.573917,0
HD 183579,0.28,1.03,0.06198,0.1334,G5 V,57.06,1,0.98,0.317,17.471278,2.0,1,1,293.285797,-54.532375,0
TOI-561,0.0,0.79,0.005,0.01055,G9 V,85.8,5,0.85,0.127,0.446578,2.0,1,1,148.185167,6.216103,0
TOI-561,0.06,0.79,0.01699,0.08809,G9 V,85.8,5,0.85,0.257,10.779,2.0,1,1,148.185167,6.216103,0
TOI-561,0.051,0.79,0.0376,0.1569,G9 V,85.8,5,0.85,0.226,25.62,2.0,1,1,148.185167,6.216103,0
TOI-561,0.061,0.79,0.05034,0.3274,G9 V,85.8,5,0.85,0.238,77.23,2.0,1,1,148.185167,6.216103,0
TOI-561,0.0,0.79,0.00944,0.1174,G9 V,85.8,5,0.85,0.207,16.287,2.0,1,1,148.185167,6.216103,0
TOI-564,0.072,1.0,1.463,0.02734,0,197.4,1,1.09,1.02,1.651144,0.0,1,1,130.295153,-16.036327,0
TOI-905,0.024,0.97,0.667,0.04666,0,150.2,1,0.92,1.171,3.739494,0.0,1,1,227.658675,-17.361632,0
HD 4760,0.23,1.05,13.9,1.14,K2,545.99,1,42.4,0.0,434.0,1.4,0,1,12.416262,6.40714,0
HD 96992,0.41,0.96,1.14,1.24,K0,400.17,1,7.43,0.0,514.0,1.9,0,1,167.596848,43.91898,0
TYC 0434-04538-1,0.08,1.04,6.1,0.66,0,622.96,1,9.99,0.0,193.2,3.0,0,1,271.339837,2.062396,0
GJ 740,0.24,0.58,0.00931,0.029,M1.0 V,11.1,1,0.56,0.0,2.37756,0.92,0,1,284.50058,5.90812,0
GJ 1151,0.0,0.0,0.00787,0.01735,M4.5,8.04,1,0.0,0.0,2.018,0.0,0,1,177.740534,48.377397,0
TOI-201,0.28,1.32,0.42,0.3,F6 V,114.2,1,1.32,1.008,52.97818,9.52,1,1,87.401725,-54.910709,0
HD 60292,0.27,1.7,6.5,1.5,K0 III,328.9,1,27.0,0.0,495.4,3.4,0,1,114.620117,66.235168,0
HD 112640,0.24,1.8,5.0,1.7,K0 III,296.7,1,39.0,0.0,613.2,3.6,0,1,194.24173,67.242867,0
Kepler-1663,0.0,0.0,0.0,0.0,0,341.22,1,0.71,0.295,17.6046,0.0,1,0,290.401508,48.822589,0
Kepler-1664,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.271,14.3868,0.0,1,0,286.852661,49.261681,0
Kepler-598,0.0,0.87,0.0,0.0,0,686.0,2,0.86,0.27,86.4945,0.0,1,0,293.123423,40.934766,0
Kepler-1665,0.0,0.0,0.0,0.0,0,338.8,1,0.8,0.253,11.9548,0.0,1,0,290.396178,41.040081,0
Kepler-647,0.0,1.03,0.0,0.0,0,789.0,2,1.07,0.357,29.6663,0.0,1,0,284.788295,44.591675,0
Kepler-716,0.0,0.83,0.0,0.0,0,675.0,2,0.78,0.124,3.96999,0.0,1,0,290.393214,43.363899,0
Kepler-1666,0.0,0.0,0.0,0.0,0,1434.42,2,1.21,0.257,25.8476,0.0,1,0,297.951578,46.264717,0
Kepler-1666,0.0,0.0,0.0,0.0,0,1434.42,2,1.21,0.289,40.7157,0.0,1,0,297.951578,46.264717,0
Kepler-783,0.0,0.93,0.0,0.0,0,544.0,2,0.89,0.208,7.05395,0.0,1,0,291.062936,47.484803,0
Kepler-1667,0.0,0.0,0.0,0.0,0,638.35,1,1.06,0.266,83.5781,4.1,1,0,283.532958,48.094261,0
Kepler-1668,0.0,0.0,0.0,0.0,0,1386.19,1,1.05,0.388,15.434,0.0,1,0,297.352316,46.095931,0
Kepler-1669,0.0,0.0,0.0,0.0,0,551.78,1,0.71,0.248,9.51216,0.0,1,0,297.430378,39.847843,0
Kepler-305,0.0,0.0,0.0,0.0,0,889.64,4,0.79,0.16,3.20538,0.0,1,0,299.224311,40.343182,0
Kepler-1670,0.0,0.0,0.0,0.0,0,2198.41,1,1.57,0.299,20.4998,0.0,1,0,290.326514,43.121834,0
Kepler-1671,0.0,0.0,0.0,0.0,0,360.77,1,0.92,0.118,4.16787,0.0,1,0,291.748372,39.446877,0
Kepler-1672,0.0,0.0,0.0,0.0,0,395.58,1,1.08,0.265,150.878,0.0,1,0,297.940159,40.278626,0
Kepler-1673,0.0,0.0,0.0,0.0,0,742.78,1,1.04,0.262,33.7888,0.0,1,0,285.667089,48.719566,0
Kepler-1001,0.0,0.9,0.0,0.0,0,1009.0,2,0.88,0.141,9.18186,0.0,1,0,286.273871,48.618706,0
Kepler-1674,0.0,0.0,0.0,0.0,0,1042.07,1,0.87,0.286,62.5611,0.0,1,0,294.816093,45.306118,0
Kepler-1675,0.0,0.0,0.0,0.0,0,663.58,1,1.13,0.279,63.0382,0.0,1,0,283.80952,41.041238,0
Kepler-1676,0.0,0.0,0.0,0.0,0,0.0,1,0.88,0.301,29.9221,0.0,1,0,287.236753,43.567215,0
Kepler-1677,0.0,0.0,0.0,0.0,0,751.23,1,1.2,0.241,22.064,0.0,1,0,298.493295,47.013039,0
Kepler-1678,0.0,0.0,0.0,0.0,0,867.94,1,0.9,0.295,147.974,0.0,1,0,292.591635,38.399661,0
Kepler-1085,0.0,1.11,0.0,0.0,0,1518.0,2,1.14,0.292,56.7771,0.0,1,0,287.477648,46.141186,0
Kepler-1679,0.0,0.0,0.0,0.0,0,932.63,1,0.9,0.185,9.75376,0.0,1,0,293.900567,50.427055,0
Kepler-1680,0.0,0.0,0.0,0.0,0,313.12,1,0.7,0.121,8.77424,0.0,1,0,297.074653,39.933859,0
Kepler-1681,0.0,0.0,0.0,0.0,0,652.25,1,0.89,0.228,69.8956,0.0,1,0,296.697261,46.371712,0
Kepler-1682,0.0,0.0,0.0,0.0,0,1197.63,1,0.84,0.258,14.8334,0.0,1,0,293.983579,39.572884,0
Kepler-1683,0.0,0.0,0.0,0.0,0,748.64,1,0.95,0.167,15.0337,0.0,1,0,298.450123,44.284016,0
Kepler-1684,0.0,0.0,0.0,0.0,0,633.05,1,0.6,0.256,47.7055,0.0,1,0,294.005379,46.310654,0
Kepler-385,0.0,0.0,0.0,0.0,0,1493.94,3,1.13,0.234,56.4159,0.0,1,0,294.338483,50.336544,0
Kepler-1685,0.0,0.0,0.0,0.0,0,1178.83,1,0.79,0.23,20.4905,0.0,1,0,296.188288,43.936848,0
Kepler-1686,0.0,0.0,0.0,0.0,0,745.49,1,1.14,0.127,9.30987,0.0,1,0,291.606728,42.035927,0
Kepler-1687,0.0,0.0,0.0,0.0,0,422.02,1,0.65,0.148,5.77954,0.0,1,0,289.742756,50.787037,0
Kepler-1688,0.0,0.0,0.0,0.0,0,567.45,1,0.0,0.113,5.62012,0.0,1,0,289.552994,41.297852,0
Kepler-1689,0.0,0.0,0.0,0.0,0,296.63,1,0.96,0.084,8.483,0.0,1,0,291.574217,38.655952,0
Kepler-1690,0.0,0.0,0.0,0.0,0,718.3,1,0.87,0.251,234.636,0.0,1,0,288.156708,41.877968,0
Kepler-1691,0.0,0.0,0.0,0.0,0,1315.6,1,1.21,0.164,3.8482,0.0,1,0,286.254417,41.021866,0
Kepler-1692,0.0,0.0,0.0,0.0,0,601.22,1,0.94,0.099,5.95966,0.0,1,0,286.924298,47.053745,0
Kepler-1693,0.0,0.0,0.0,0.0,0,776.92,1,0.89,0.115,12.0999,0.0,1,0,290.201621,48.185822,0
Kepler-1694,0.0,0.0,0.0,0.0,0,521.0,1,0.72,0.105,3.89526,0.0,1,0,293.793565,40.240932,0
Kepler-1695,0.0,0.0,0.0,0.0,0,809.5,1,0.95,0.1,4.7329,0.0,1,0,293.619259,46.413338,0
Kepler-1696,0.0,0.0,0.0,0.0,0,1571.34,1,1.27,0.251,65.9409,0.0,1,0,295.576074,42.023365,0
Kepler-1697,0.0,0.0,0.0,0.0,0,249.56,1,0.64,0.112,33.4969,0.0,1,0,287.663392,43.471455,0
Kepler-1514,0.32,1.2,0.0,0.0997,0,389.3,2,1.29,0.105,10.514181,0.0,1,0,292.627466,37.860133,0
Kepler-1698,0.0,0.0,0.0,0.0,0,223.78,1,0.74,0.096,1.2107,0.0,1,0,293.344989,39.257812,0
Kepler-1699,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.14,3.49082,0.0,1,0,292.137336,48.917194,0
Kepler-1700,0.0,0.0,0.0,0.0,0,732.73,1,1.14,0.259,234.239,0.0,1,0,286.949712,45.353828,0
Kepler-1701,0.0,0.0,0.0,0.0,0,594.1,1,0.83,0.198,169.134,0.0,1,0,286.608886,41.889339,0
Kepler-1702,0.0,0.0,0.0,0.0,0,878.23,1,0.74,0.143,18.5012,0.0,1,0,284.972497,44.567548,0
GJ 2056,0.72,0.62,0.05097,0.283,M0V:,28.47,1,0.0,0.0,69.971,0.0,0,1,108.020042,-24.89209,0
GJ 480,0.1,0.45,0.04153,0.068,M3.5 Ve,14.24,1,0.0,0.0,9.567,0.0,0,1,189.718506,11.696165,0
GJ 687,0.4,0.4,0.05034,1.165,M3 V,4.55,2,0.0,0.0,727.562,0.0,0,1,264.10791,68.339142,0
GJ 9066,0.18,0.15,0.09722,0.403,M4.5 V,4.47,2,0.0,0.0,241.883,0.0,0,1,30.054021,13.051965,0
GJ 9066,0.33,0.15,0.22528,0.87,M4.5 V,4.47,2,0.0,0.0,767.887,0.0,0,1,30.054021,13.051965,0
HIP 107772,0.18,0.63,0.04059,0.243,M0 V,23.66,1,0.0,0.0,55.199,0.0,0,1,327.499115,-41.245037,0
HIP 38594,0.17,0.61,0.02549,0.256,M0,17.8,2,0.0,0.0,60.722,0.0,0,1,118.545349,-25.303175,0
HIP 38594,0.16,0.61,0.15228,3.805,M0,17.8,2,0.0,0.0,3477.768,0.0,0,1,118.545349,-25.303175,0
HIP 4845,0.25,0.62,0.04531,0.176,M0 V,21.11,1,0.0,0.0,34.15,0.0,0,1,15.588049,-10.423863,0
HIP 48714,0.5,0.58,0.07205,0.112,M0.5 Ve,10.53,1,0.0,0.0,17.818,0.0,0,1,149.036133,62.788464,0
KMT-2019-BLG-1953L,0.0,0.31,0.64,0.0,0,7040.0,1,0.0,0.0,0.0,0.0,0,0,269.11625,-28.201111,0
HD 108236,0.045,0.87,0.0,0.04527,G3 V,64.6,5,0.88,0.144,3.795963,4.7,1,0,186.574539,-51.362835,0
HD 108236,0.034,0.87,0.0,0.062,G3 V,64.6,5,0.88,0.185,6.203449,4.7,1,0,186.574539,-51.362835,0
HD 108236,0.055,0.87,0.0,0.1074,G3 V,64.6,5,0.88,0.227,14.175685,4.7,1,0,186.574539,-51.362835,0
HD 108236,0.058,0.87,0.0,0.1367,G3 V,64.6,5,0.88,0.275,19.590025,4.7,1,0,186.574539,-51.362835,0
HD 108236,0.051,0.87,0.0,0.1758,G3 V,64.6,5,0.88,0.18,29.54115,4.7,1,0,186.574539,-51.362835,0
GJ 414 A,0.45,0.65,0.02391,0.2324,K7 V,11.89,2,0.68,0.235,50.8,3.0,0,1,167.771545,30.446018,0
GJ 414 A,0.105,0.65,0.16937,1.4,K7 V,11.89,2,0.68,0.749,749.83,3.0,0,1,167.771545,30.446018,0
GJ 251,0.1,0.36,0.01259,0.0818,M3.0 V,5.58,1,0.36,0.0,14.238,2.0,0,1,103.703987,33.268173,0
HD 238090,0.3,0.58,0.02168,0.0932,M0.0 V,15.24,1,0.57,0.0,13.671,2.0,0,1,183.086914,54.485752,0
K2-316,0.0,0.41,0.0,0.0147,0,112.84,2,0.38,0.119,1.133,0.0,1,0,233.624756,-23.259212,0
K2-316,0.0,0.41,0.0,0.0582,0,112.84,2,0.38,0.163,5.26,0.0,1,0,233.624756,-23.259212,0
K2-317,0.0,0.4,0.0,0.0542,0,177.08,1,0.38,0.261,6.22,0.0,1,0,228.619278,-21.022715,0
K2-318,0.0,0.56,0.0,0.0911,0,148.49,1,0.55,0.148,7.01,0.0,1,0,232.446381,-17.557276,0
K2-319,0.0,0.95,0.0,0.1516,0,210.56,1,0.9,0.249,26.68,0.0,1,0,166.801025,3.040031,0
K2-320,0.0,0.12,0.0,0.0142,0,109.07,1,0.3,0.234,1.995,0.0,1,0,163.252151,5.306635,0
K2-321,0.0,0.6,0.0,0.041,0,77.86,1,0.58,0.174,2.298,0.0,1,0,156.405273,2.514349,0
K2-322,0.0,0.63,0.0,0.0594,0,123.86,1,0.6,0.171,8.205,0.0,1,0,156.622757,4.764019,0
K2-323,0.0,0.48,0.0,0.1275,0,118.72,1,0.55,0.187,24.93,0.0,1,0,159.421021,6.285933,0
K2-324,0.0,0.52,0.0,0.0331,0,137.18,1,0.51,0.217,3.262,0.0,1,0,157.622284,6.863706,0
K2-325,0.0,0.27,0.0,0.0419,0,111.98,1,0.3,0.196,6.93,0.0,1,0,353.916931,-7.68656,0
K2-326,0.0,0.51,0.0,0.0198,0,284.58,1,0.69,0.203,1.256,0.0,1,0,351.612152,1.337557,0
TOI-776,0.06,0.54,0.01259,0.0652,M1 V,27.19,2,0.54,0.165,8.24661,0.0,1,1,178.576625,-37.552722,0
TOI-776,0.04,0.54,0.01668,0.1,M1 V,27.19,2,0.54,0.18,15.6653,0.0,1,1,178.576625,-37.552722,0
TOI-451,0.0,0.95,0.0,0.0283,0,123.74,3,0.88,0.17,1.858703,7.9,1,0,62.966446,-37.939783,0
TOI-451,0.0,0.95,0.0,0.0823,0,123.74,3,0.88,0.277,9.192522,7.9,1,0,62.966446,-37.939783,0
TOI-451,0.0,0.95,0.0,0.1208,0,123.74,3,0.88,0.363,16.364988,7.9,1,0,62.966446,-37.939783,0
NGTS-14 A,0.0,0.9,0.092,0.0403,K1 V,316.7,1,0.84,0.444,3.5357173,1.2,1,1,328.5175,-38.377419,0
TOI-628,0.072,1.31,6.33,0.0486,0,178.54,1,1.34,1.06,3.4095675,6.9,1,1,99.263067,1.767554,0
TOI-640,0.05,1.54,0.88,0.06608,0,341.88,1,2.08,1.771,5.0037775,6.1,1,1,99.734614,-36.646151,0
TOI-1333,0.073,1.46,2.37,0.0626,0,200.44,1,1.93,1.396,4.720219,14.2,1,1,325.0146,48.406813,0
TOI-1478,0.024,0.95,0.851,0.0903,0,152.86,1,1.05,1.06,10.180249,4.3,1,1,126.433779,-13.559841,0
TOI-1601,0.036,1.52,0.99,0.06864,0,336.25,1,2.19,1.239,5.331751,6.4,1,1,38.361445,41.013436,0
GJ 486,0.05,0.32,0.00887,0.01734,M3.5 V,8.08,1,0.33,0.116,1.467119,0.0,1,1,191.985931,9.751397,0
HATS-51,0.33,1.19,0.768,0.04639,0,478.0,1,1.44,1.41,3.3488702,3.98,1,1,102.847504,-29.058611,0
HATS-52,0.246,1.11,2.24,0.02498,0,631.0,1,1.05,1.382,1.36665436,4.59,1,1,140.087708,-31.269333,0
HATS-53,0.33,0.96,0.595,0.04753,0,613.0,1,1.1,1.34,3.8537768,2.5,1,1,176.628006,-33.860054,0
KELT-19 A,0.0,1.62,4.07,0.0637,A8 V,302.8,1,1.83,1.91,4.6117093,84.8,1,1,111.509499,7.615806,0
HATS-36,0.0,1.1,0.0,0.0523,G0 V,878.65,1,1.1,1.153,4.175186,4.98,1,1,291.478699,-23.202793,0
BD+48 740,0.76,1.09,1.7,1.7,K3 III,678.94,1,10.33,0.0,733.0,0.7,0,1,40.742569,48.930061,0
K2-146,0.129,0.33,0.01816,0.0,M3.0 V,79.31,2,0.33,0.183,2.6446,0.0,1,0,130.026779,19.092878,0
K2-147,0.0,0.58,0.0,0.0159,0,88.0,1,0.55,0.123,0.961917,0.0,1,0,293.833191,-28.497833,0
K2-148,0.0,0.65,0.0,0.0454,0,121.0,3,0.63,0.119,4.38395,0.0,1,0,14.517821,-0.193155,0
K2-148,0.0,0.65,0.0,0.0616,0,121.0,3,0.63,0.154,6.9226,0.0,1,0,14.517821,-0.193155,0
K2-148,0.0,0.65,0.0,0.0774,0,121.0,3,0.63,0.146,9.7579,0.0,1,0,14.517821,-0.193155,0
K2-149,0.0,0.59,0.0,0.083,M1.0 V,118.0,1,0.57,0.146,11.332,0.0,1,0,9.821899,7.2771,0
K2-150,0.0,0.46,0.0,0.0727,M2.5 V,110.0,1,0.44,0.178,10.59357,0.0,1,0,18.344175,8.987539,0
K2-151,0.0,0.47,0.0,0.0373,M1.5 V,69.61,1,0.45,0.133,3.835476,0.0,1,0,19.304525,9.501381,0
